property_type,society,price,price_per_sqft,bedRoom,bathroom,balcony,floorNum,agePossession,BHK,Location,Other,servant,Store,Pooja,luxury_score,Furnished,carpet12,Build,Super_area
flat,lotus homz,0.6,8450,2,2,3,9,new,2,Sector 111,0,0,0,0,52,1,709.986844,798.782965,887.9005403
flat,ramson kshitij sec-95 gurugram,0.27,2700,2,2,0,1,unknown,2,Sector 95,0,0,0,0,0,1,550.03529,618.8267058,999.96631
flat,maruti vihar colony,0.95,8886,2,1,1,1,very old,2,Chakkarpur,0,0,0,0,59,1,1068.962909,1202.655189,1336.831453
flat,m3m heights,2.65,18492,2,2,3,4,new,2,Sector 65,0,0,0,0,38,1,1145.860022,1289.169614,1432.998007
flat,supertech basera,0.36,7643,2,2,1,4,new,2,Sector 79,0,0,0,0,60,1,471.028264,546.052647,606.973936
flat,signature global the millennia,0.55,9166,2,2,3,3,new,2,Sector 37D,0,0,0,0,0,1,479.7584137,539.7604919,599.979786
flat,m3m soulitude,1.32,16923,3,3,3,1,new,3,Sector 89,0,0,0,0,45,1,779.952194,877.4986908,975.3983194
flat,raheja vanya,0.59,3975,2,2,3,1,new,2,Sector 99A,1,0,0,0,96,1,1001.261146,1126.48615,1252.164487
flat,"ganpati apartment  2, laxman vihar phase 1",0.45,4705,2,2,1,0,moderate,2,Laxman Vihar,0,0,0,0,46,0,850.025183,956.3355177,1063.030711
flat,ramprastha the atrium,0.9,6225,3,3,2,13,moderate,3,Sector 37D,0,0,0,0,37,0,974.994062,1184.997751,1284.994382
flat,m3m golfestate,1.4,10000,2,2,2,4,under construction,2,Sector 79,0,1,1,0,83,2,1399.952834,1575.041122,1750.763255
flat,eldeco accolade,0.95,6542,2,2,3+,6,new,2,Sohna,0,0,0,0,0,0,848.948793,955.1245065,1452.05011
flat,m3m heights,3,18000,3,3,3,20,under construction,3,Sector 65,0,0,0,0,60,1,1461.739709,1644.555514,1828.033137
flat,m3m heights,3.67,17990,3,3,2,27,under construction,3,Sector 65,0,1,0,0,43,1,1631.213035,1835.224407,2039.974328
flat,vatika sovereign next,3.85,7500,5,6,3+,6,new,5,Sector 82A,0,1,0,1,148,0,5139.977528,5782.820519,6427.990691
flat,m3m heights,3.29,17997,3,3,3,33,new,3,Sector 65,0,0,0,0,49,1,1461.739709,1644.555514,1828.033137
flat,m3m heights,2.33,18477,2,2,3,35,under construction,2,Sector 65,0,0,0,0,49,0,1008.318948,1134.426653,1260.990885
flat,m3m heights,2.79,14168,3,3,3,26,new,3,Sector 65,0,0,0,0,15,1,1461.739709,1644.555514,1828.033137
flat,south city 1 floors,3.4,11724,4,4,3,0,unknown,4,Sector 41,0,0,0,0,0,1,2577.632465,2900.009938,3223.554462
flat,allure homes,0.72,7272,2,2,1,2,moderate,2,Sector 12,1,0,0,0,16,0,989.955883,1113.766969,1238.026269
flat,zara aavaas,0.4,7036,2,2,1,4,moderate,2,Sector 104,0,0,0,0,52,1,454.5396811,511.3877212,568.441559
flat,sidhartha ncr one phase,0.56,4105,2,2,2,10,moderate,2,Sector 95,0,0,0,0,60,0,1090.688665,1227.098126,1364.001408
flat,chd avenue,1.1,6790,3,3,3,11,moderate,3,Sector 71,1,0,0,0,72,1,1295.364931,1457.372695,1619.96695
flat,ramprastha the edge towers,0.71,5420,2,2,3,10,new,2,Sector 37D,1,0,0,0,38,1,999.96631,1099.962941,1309.96663
flat,supertech araville,0.78,6024,2,2,3+,0,new,2,Sector 79,1,0,0,0,74,1,1035.517308,1165.026638,1295.004809
flat,imperia aashiyara,0.4,5882,2,2,3,3,under construction,2,Sector 37C,0,0,0,0,126,1,679.955563,764.9957535,850.3438012
flat,la vida by tata housing,1.85,11716,3,2,2,7,new,3,Sector 113,0,0,0,0,13,1,1262.571972,1420.47841,1578.956491
flat,shapoorji pallonji joyville gurugram,1.1,12181,2,2,1,8,under construction,2,Sector 102,0,0,0,0,105,1,722.0476018,812.352129,902.983571
flat,smart world orchard,1.41,12250,2,2,2,2,new,2,Sector 61,0,0,0,0,76,1,1022.174496,1150.015076,1278.318457
flat,supertech araville,1.45,7455,3,3,3,3,moderate,3,Sector 79,0,0,0,0,0,1,1945.03673,2188.297177,2432.43826
flat,smart world orchard,2.2,13500,3,3,2,1,under construction,3,Sector 61,0,0,0,0,49,1,1599.946096,1800.046997,2000.872291
flat,unitech the residences,1.1,9909,2,2,3,9,old,2,Sector 33,0,0,0,0,44,0,999.96631,1099.962941,1109.973368
flat,emaar imperial gardens,2.05,9876,3,4,3+,14,moderate,3,Sector 102,0,1,0,0,116,1,2025.012507,2278.275306,2532.454952
flat,sare homes,0.6,5000,3,2,3,4,old,3,Sector 92,0,0,0,0,49,0,1199.959572,1350.035248,1500.654218
flat,greenopolis,0.8,4820,2,3,3,8,under construction,2,Sector 89,1,0,0,0,60,1,1327.383254,1493.395462,1660.008658
flat,pivotal devaan,0.41,7032,2,2,2,10,new,2,Sector 84,0,0,0,0,23,0,482.976193,564.997111,582.972824
flat,today callidora,0.9,5548,3,3,3,3,under construction,3,Sector 73,0,1,0,0,63,1,1441.702309,1622.012091,1802.974619
flat,"m m residency, krishna colony, gurgaon",0.54,5888,2,2,1,3,moderate,2,Krishna Colony,0,0,0,0,70,1,899.969679,1012.526436,1125.490664
flat,signature global park 4,0.82,7585,3,2,2,2,new,3,Sector 36 Sohna,0,0,0,0,8,1,650.031921,731.3296431,1081.018477
flat,chd avenue,1,6734,3,3,3+,3,moderate,3,Sector 71,0,0,0,0,7,0,1187.432199,1335.94111,1484.987644
flat,park royal apartment,1.85,9024,3,4,3,7,very old,3,Sector 56,0,1,0,0,72,0,2049.984755,2306.370765,2563.684929
flat,vatika boulevard residences and heights,1.42,8000,3,3,2,2,moderate,3,Sector 83,0,0,0,0,113,0,1774.96711,1996.957413,2219.751351
flat,signature global the millennia,0.55,9166,2,2,3,3,new,2,Sector 37D,0,0,0,0,71,1,599.979786,609.990213,850.025183
flat,m3m heights,2.29,15980,2,2,3,8,under construction,2,Sector 65,0,0,0,0,15,1,1432.998007,1612.219165,1792.089129
flat,shapoorji pallonji joyville gurugram,0.97,10601,2,2,2,12,new,2,Sector 102,0,0,0,0,57,1,599.979786,675.0176239,915.039139
flat,tulip monsella,8.25,28000,3,4,3,8,under construction,3,Sector 53,0,1,0,0,35,2,2350.850655,2644.865145,2939.944007
flat,shyamkunj ashok vihar pahse 2,0.3,4444,2,2,1,1,moderate,2,Ashok Vihar Phase 2,0,0,0,0,21,1,675.004169,759.4251021,844.1516507
flat,godrej nature plus,1.65,14335,2,2,3,1,under construction,2,Sector-33 Sohna,0,0,0,0,38,1,1150.983827,1294.93424,1439.405773
flat,m3m heights,1.99,15793,2,2,2,26,new,2,Sector 65,0,0,0,0,0,1,1007.544311,1133.555134,1260.022134
flat,m3m the marina,1,12500,2,2,3,21,moderate,2,Sector 68,0,0,0,0,31,1,799.973048,900.0234985,1000.436145
flat,emaar digihomes,4.25,26562,3,3,3,8,under construction,3,Sector 62,0,0,0,0,16,1,1599.946096,1800.046997,2000.872291
flat,umang monsoon breeze,1.25,5000,4,4,3,2,moderate,4,Sector 78,1,1,0,1,57,1,2000.040259,2300.030152,2349.974648
flat,mapsko paradise,0.95,6300,3,3,3,1,old,3,Sector 83,0,0,0,0,0,1,1339.997911,1507.5878,1675.784388
flat,cancon enclave,1.05,7777,3,2,2,2,new,3,Sector 4,0,0,0,0,0,0,1350.008338,1518.850204,1688.303301
flat,tata primanti,4.1,14100,4,5,3+,39,new,4,Sector 72,1,1,0,0,103,1,2322.877659,2613.393641,2904.961332
flat,mrg world ultimus,0.5,6983,2,2,2,1,under construction,2,Sector 90,0,0,0,0,21,1,716.014628,805.5646276,895.4388105
flat,sonata group housing gh 24,1.65,5892,4,3,3,8,new,4,Sector 1 Imt Manesar,0,1,0,0,20,1,2800.013307,3150.203346,3501.661121
flat,bptp pedestal,1.6,10158,3,3,3,2,new,3,Sector 70A,1,1,0,0,77,1,1574.973848,1771.951538,1969.642314
flat,smart world orchard,2.1,13750,3,2,3,3,new,3,Sector 61,0,0,0,0,146,1,1499.949465,1687.54406,1549.032849
flat,hsiidc sidco aravali,0.9,3648,4,4,3,7,old,4,Sector 1 Imt Manesar,0,0,0,0,0,1,1972.655738,2219.370419,2466.978241
flat,godrej aria,1.1,7772,2,2,3+,4,new,2,Sector 79,0,0,0,0,49,0,1080.274103,1215.381043,1350.977089
flat,assotech blith,0.92,6739,2,2,3+,22,new,2,Sector 99,0,0,0,0,56,1,1091.463302,1227.969644,1364.970159
flat,sare crescent parc,0.7,5556,3,3,2,14,under construction,3,Sector 92,0,0,0,0,38,1,1119.9527,1260.022134,1400.598639
flat,unitech vistas,0.99,6325,3,4,2,11,under construction,3,Sector 70,0,0,0,0,0,1,1251.382773,1407.889808,1564.963421
flat,supertech araville,0.71,6061,2,2,3+,17,new,2,Sector 79,1,0,0,0,53,1,1250.011707,1406.347267,1295.004809
flat,ansal housing highland park,0.88,6429,2,2,3,3,new,2,Sector 103,0,0,0,0,52,1,1088.278684,1224.386735,1360.987516
flat,tulip white,0.91,6862,3,2,2,12,old,3,Sector 69,0,0,0,0,43,1,1326.004841,1491.844655,1658.284833
flat,mapsko casa bella,1.25,6377,3,4,3+,8,new,3,Sector 82,0,0,0,0,0,1,1567.262461,1763.275708,1959.998551
flat,unitech uniworld gardens,1.05,10531,2,2,2,3,moderate,2,Sector 47,0,0,0,0,34,0,996.952418,1121.638542,1246.776047
flat,ild grand,0.66,5038,2,2,3+,14,unknown,2,Sector 37C,0,0,0,0,0,1,1164.345153,1309.96663,1456.115277
flat,m3m capital,1.83,13969,2,2,0,7,unknown,2,Sector 113,0,0,0,0,0,1,1164.345153,1309.96663,1456.115277
flat,unitech vistas,0.53,4800,2,2,2,9,under construction,2,Sector 70,1,0,0,0,24,1,875.5978368,985.1064737,1095.011547
flat,ramprastha the edge towers,0.8,5797,2,2,3,2,moderate,2,Sector 37D,0,0,0,0,78,1,1199.959572,1299.956203,1380.039619
flat,smart world gems,1.71,12000,3,2,0,3,unknown,3,Sector 89,0,0,0,0,0,1,1264.802212,1422.98758,1581.745601
flat,sapphire eighty three,0.65,9286,1,1,0,6,unknown,1,Sector 83,0,0,0,0,0,1,622.1640532,699.976417,778.0704723
flat,pareena coban residences,1.3,6510,3,3,0,16,unknown,3,Sector 99A,0,0,0,0,0,1,1775.028399,1997.026367,2219.827998
flat,sare crescent parc,0.82,5384,3,3,3+,12,unknown,3,Sector 92,0,0,0,0,0,1,1353.682791,1522.984211,1692.898526
flat,dlf the grove,5.7,41245,3,3,3,1,unknown,3,Sector 54,0,0,0,0,0,1,1228.35065,1381.977121,1536.159741
flat,baani city center,0.88,10945,1,1,2,4,unknown,1,Sector 63,0,0,0,0,0,1,599.979786,803.955691,893.6503702
flat,indiabulls enigma,4,9851,4,4,3,17,new,4,Sector 110,0,0,0,0,0,1,2977.642908,3350.048597,3723.802446
flat,ss the leaf,1.93,8075,3,4,3,7,moderate,3,Sector 85,0,1,0,0,174,1,2390.016356,2400.026783,2407.992069
flat,smart world one dxp,3.45,13269,4,4,3,11,under construction,4,Sector 113,0,1,0,0,156,0,2079.039197,2339.058967,2600.020045
flat,sukhshanti apartment,1.7,7727,3,3,3,4,old,3,Sector 56,0,0,0,0,49,1,1609.956523,2200.033521,2445.483989
flat,m3m golfestate,6.15,15998,3,5,3+,1,moderate,3,Sector 65,0,1,0,0,49,2,3844.003968,4324.763076,4807.262598
flat,bestech park view residency,1.4,7865,3,3,3+,6,very old,3,Palam Vihar,0,0,0,0,107,2,1423.352151,1601.366928,1780.026143
flat,ss almeria,1.48,7400,3,3,2,1,new,3,Sector 84,0,1,1,0,139,0,1294.036058,1455.877624,2000.040259
flat,jmd gardens,3.25,7510,4,4,3+,17,very old,4,Sector 33,0,1,0,0,130,0,4327.948912,4869.233696,5412.478005
flat,cghs agrim apartment,1.49,8514,3,2,3+,1,very old,3,Kanahi,0,0,0,0,68,0,1749.994862,1968.861954,2188.521374
flat,global hill view,0.3,4599,2,2,2,16,moderate,2,Sector-11 sohna,0,0,0,0,0,1,761.00773,856.1848943,951.7066131
flat,ireo victory valley,3.49,13000,3,3,3,19,moderate,3,Sector 67,0,1,0,0,103,1,2452.01642,2758.683436,3066.460629
flat,emaar digihomes,2.15,14257,2,2,3,31,under construction,2,Sector 62,0,0,0,0,101,1,1508.02239,1696.626643,1885.91367
flat,godrej nature plus,1.4,9333,2,2,3,14,under construction,2,Sector-33 Sohna,0,0,0,0,67,1,1384.991013,1558.208067,1499.949465
flat,dlf carlton estate,2,14214,3,3,2,5,old,3,DLF Phase 5,0,0,0,0,65,1,1125.030898,1265.735449,1406.949369
flat,smart world orchard,2.3,14110,3,3,2,2,under construction,3,Sector 61,0,0,0,0,79,1,1303.369512,1466.378387,1629.977377
flat,signature global park,0.54,7248,2,1,3,1,new,2,Sohna,0,0,0,0,65,1,744.969519,838.1408279,931.6494299
flat,railway officers rpf society,1.25,6921,4,3,3,1,very old,4,Sector 9A,0,1,0,0,12,0,1805.967142,2031.834534,2258.519597
flat,godrej air,1.05,10603,2,2,1,15,under construction,2,Sector 85,0,0,0,0,45,1,1044.0983,1174.680831,1305.736089
flat,emaar mgf palm hills,1.25,8620,3,4,3,1,moderate,3,Sector 77,0,1,0,0,104,0,1450.004969,1631.353142,1813.35782
flat,maruti vihar,1,9090,1,1,1,1,very old,1,Sector 28,0,0,0,1,80,0,879.5570918,989.5609019,1099.962941
flat,vasant appartments,1.7,7391,5,5,2,2,very old,5,Sector 14,0,0,1,1,71,2,2300.030152,2587.688659,2876.38853
flat,ansal heights 86,1.3,4666,4,6,2,11,new,4,Sector 86,1,1,0,0,86,1,2227.769469,2506.39053,2786.020237
flat,shapoorji pallonji joyville gurugram,2.12,16960,3,3,3,9,moderate,3,Sector 102,0,0,0,0,72,1,1250.011707,1852.036634,2058.66224
flat,puri the aravallis,3.9,33209,3,4,3+,33,under construction,3,Sector 61,0,1,0,0,158,1,1249.68879,1405.983964,1562.844947
flat,the close north,3,11516,3,3,3+,14,very old,3,Nirvana Country,0,1,0,0,121,0,2082.998452,2343.513395,2604.971439
flat,smart world orchard,2.2,14202,3,3,2,4,new,3,Sector 61,0,0,0,0,152,1,1549.032849,1742.766169,1937.20083
flat,emaar gurgaon greens,1.35,8181,3,3,3,5,moderate,3,Sector 102,0,1,0,0,119,1,1022.5705,1150.460608,1649.998231
flat,godrej nature plus,1.67,10500,3,2,2,18,under construction,3,Sector-33 Sohna,0,0,0,0,67,1,1670.987836,1879.973734,2089.71619
flat,landmark the residency,0.9,6666,2,2,2,1,moderate,2,Sector 103,0,0,0,0,44,1,1079.499466,1214.509525,1350.008338
flat,m3m capital,2.37,11500,4,4,3+,20,under construction,4,Sector 113,0,0,0,0,143,1,1599.946096,2059.995182,2289.822036
flat,emaar imperial gardens,1.98,9900,3,3,3+,9,moderate,3,Sector 102,0,1,0,0,72,0,2000.040259,2250.179847,2501.224976
flat,dlf belvedere towers,3.7,17619,4,4,3,18,very old,4,DLF Phase 2,0,1,0,0,26,0,2100.03689,2362.682785,2626.279494
flat,m3m crown,4.67,17000,4,4,3+,8,under construction,4,Sector 111,0,0,0,0,0,1,2749.961172,3093.891327,3439.066556
flat,godrej,1.29,8206,2,2,3,4,new,2,Sector 79,0,0,0,0,0,1,1256.977372,1414.184109,1571.959956
flat,central park resorts,3.65,15240,3,3,3+,9,moderate,3,Sector 48,1,0,0,0,157,0,1661.272739,1869.043596,1870.012347
flat,sukhshanti apartment,1.7,7727,3,3,3,4,old,3,Sector 56,0,0,0,0,49,1,1609.956523,2200.033521,2445.483989
flat,m3m golfestate,6.15,15998,3,5,3+,1,moderate,3,Sector 65,0,1,0,0,49,2,3844.003968,4324.763076,4807.262598
flat,bestech park view residency,1.4,7865,3,3,3+,6,very old,3,Palam Vihar,0,0,0,0,107,2,1423.352151,1601.366928,1780.026143
flat,ss almeria,1.48,7400,3,3,2,1,new,3,Sector 84,0,1,1,0,139,0,1294.036058,1455.877624,2000.040259
flat,ireo victory valley,3.49,13000,3,3,3,19,moderate,3,Sector 67,0,1,0,0,103,1,2452.01642,2758.683436,3066.460629
flat,emaar digihomes,2.15,14257,2,2,3,31,under construction,2,Sector 62,0,0,0,0,101,1,1508.02239,1696.626643,1885.91367
flat,dlf carlton estate,2,14214,3,3,2,5,old,3,DLF Phase 5,0,0,0,0,65,1,1125.030898,1265.735449,1406.949369
flat,signature global park,0.54,7248,2,1,3,1,new,2,Sohna,0,0,0,0,65,1,744.969519,838.1408279,931.6494299
flat,railway officers rpf society,1.25,6921,4,3,3,1,very old,4,Sector 9A,0,1,0,0,12,0,1805.967142,2031.834534,2258.519597
flat,godrej air,1.05,10603,2,2,1,15,under construction,2,Sector 85,0,0,0,0,45,1,1044.0983,1174.680831,1305.736089
flat,emaar mgf palm hills,1.25,8620,3,4,3,1,moderate,3,Sector 77,0,1,0,0,104,0,1450.004969,1631.353142,1813.35782
flat,maruti vihar,1,9090,1,1,1,1,very old,1,Sector 28,0,0,0,1,80,0,879.5570918,989.5609019,1099.962941
flat,vasant appartments,1.7,7391,5,5,2,2,very old,5,Sector 14,0,0,1,1,71,2,2300.030152,2587.688659,2876.38853
flat,ansal heights 86,1.3,4666,4,6,2,11,new,4,Sector 86,1,1,0,0,86,1,2227.769469,2506.39053,2786.020237
flat,shapoorji pallonji joyville gurugram,2.12,16960,3,3,3,9,moderate,3,Sector 102,0,0,0,0,72,1,1250.011707,1852.036634,2058.66224
flat,the close north,3,11516,3,3,3+,14,very old,3,Nirvana Country,0,1,0,0,121,0,2082.998452,2343.513395,2604.971439
flat,emaar gurgaon greens,1.35,8181,3,3,3,5,moderate,3,Sector 102,0,1,0,0,119,1,1022.5705,1150.460608,1649.998231
flat,landmark the residency,0.9,6666,2,2,2,1,moderate,2,Sector 103,0,0,0,0,44,1,1079.499466,1214.509525,1350.008338
flat,emaar imperial gardens,1.98,9900,3,3,3+,9,moderate,3,Sector 102,0,1,0,0,72,0,2000.040259,2250.179847,2501.224976
flat,dlf belvedere towers,3.7,17619,4,4,3,18,very old,4,DLF Phase 2,0,1,0,0,26,0,2100.03689,2362.682785,2626.279494
flat,godrej,1.29,8206,2,2,3,4,new,2,Sector 79,0,0,0,0,0,1,1256.977372,1414.184109,1571.959956
flat,tulip monsella,5.6,19363,3,3,3+,1,under construction,3,Sector 53,0,0,0,0,42,0,2312.549167,2601.773394,2892.044652
flat,sare crescent parc royal greens phase 1,1.25,5832,4,4,3,20,moderate,4,Sector 92,0,1,0,0,60,1,1713.582752,1927.89588,2142.984851
flat,aipl club residences,1.27,9777,2,2,3+,24,moderate,2,Sector 70A,1,0,0,0,113,0,1304.046485,1467.140027,1630.823991
flat,experion the heartsong,1.36,6542,3,2,3+,2,moderate,3,Sector 108,0,1,0,0,77,0,985.97324,1109.286228,1757.960148
flat,signature global city,1,8160,3,3,3,4,under construction,3,Sector 37D,0,0,0,0,49,1,915.039139,1250.011707,1389.471382
flat,bestech park view city,4.25,9334,4,5,3+,14,old,4,Sector 48,0,0,0,0,81,0,3640.707058,4096.040375,4553.022061
flat,emaar palm gardens,1.8,9473,3,3,3+,9,moderate,3,Sector 83,0,0,0,0,0,1,1519.321047,1709.338393,1900.043628
flat,chd avenue,1.25,6597,3,4,2,14,moderate,3,Sector 71,1,1,0,1,128,2,1393.743809,1568.055552,1742.998327
flat,mvn athens,0.27,5897,2,2,1,4,moderate,2,Sohna,1,0,0,0,35,0,457.788667,515.0430489,572.5046995
flat,mahindra luminare,5.5,18181,3,3,1,26,under construction,3,Sector 59,0,1,0,0,24,1,2418.846555,2721.365107,3024.978817
flat,raheja navodaya,0.85,4271,3,3,3,2,moderate,3,Sector 92,0,0,0,0,100,1,1591.276202,1790.292783,1990.029832
flat,godrej nature plus,1.07,7725,2,2,2,14,new,2,Sector-33 Sohna,0,0,0,0,68,1,1107.472463,1245.981028,1384.991013
flat,m3m urbana,0.95,10895,1,1,1,17,moderate,1,Sector 67,0,0,0,0,49,1,734.1975926,826.021686,918.1781953
flat,experion the heartsong,0.87,11845,2,3,3,2,moderate,2,Sector 108,0,1,0,0,123,0,734.420897,978.223232,1282.949241
flat,sobha city,4.1,23401,4,5,3,25,new,4,Sector 108,0,1,0,0,97,2,1752.040003,2342.978113,2343.946864
flat,godrej nature plus,1.27,9182,2,2,3+,9,new,2,Sector-33 Sohna,0,0,0,0,38,1,1105.837119,1244.141155,1382.945872
flat,smart world orchard,1.47,12782,2,2,2,4,new,2,Sector 61,0,0,0,0,31,1,1150.015076,1293.84433,1438.194265
flat,emaar mgf the palm drive,3.45,15681,3,4,3,6,moderate,3,Sector 66,0,1,0,0,95,0,1800.046997,2000.040259,2200.033521
flat,bestech park view residency,1.18,7539,2,2,3,5,very old,2,Palam Vihar,0,0,0,0,76,1,1251.382773,1407.889808,1564.963421
flat,bestech park view residency,1.55,8072,3,4,3+,4,very old,3,Palam Vihar,0,1,0,0,84,1,1535.244138,1727.252941,1919.956843
flat,m3m merlin,3.39,14376,3,4,3,14,moderate,3,Sector 67,0,1,0,0,26,0,2000.040259,2100.03689,2358.047573
flat,dlf the skycourt,1.54,9221,3,3,3+,15,moderate,3,Sector 86,0,1,0,0,174,1,1670.019085,1780.026143,1928.998519
flat,emaar gurgaon greens,1.42,8606,3,3,3,7,moderate,3,Sector 102,0,1,0,0,128,1,1022.5705,1150.460608,1649.998231
flat,afnhb jalvayu vihar,1.3,10000,3,3,2,2,very old,3,Sector 30,0,0,0,0,19,1,1299.956203,1462.538185,1499.949465
flat,dlf regency park,2.25,14516,3,3,2,16,very old,3,DLF Phase 4,0,1,0,0,89,1,1550.0016,1700.050366,1777.012251
flat,ireo victory valley,3.5,14583,3,4,3,24,moderate,3,Sector 67,0,1,0,1,149,0,2400.026783,2490.012987,2697.971535
flat,ambience creacions,4.8,19200,4,6,3+,10,new,4,Sector 22,0,1,0,1,49,2,2500.023414,2812.694534,3126.497567
flat,signature global city 92,0.78,8047,2,2,2,2,new,2,Sector 92,0,0,0,0,47,0,957.1068461,1076.809593,1196.94568
flat,the khushboo cooperative housing society ltd,0.88,4888,3,3,2,2,very old,3,Sector 9A,0,0,0,0,31,0,1122.997687,1263.447949,1800.046997
flat,adani m2k oyster grande,2.6,10007,3,3,3,2,moderate,3,Sector 102,0,1,1,0,118,1,2077.403852,2337.219095,2597.974904
flat,dlf belvedere towers,3.4,13765,4,4,3,1,very old,4,DLF Phase 2,0,1,0,0,26,1,2469.992133,2778.907322,3088.940827
flat,sobha city,2.9,14478,3,4,2,8,new,3,Sector 108,0,0,0,0,109,1,1601.604694,1801.913031,2002.946512
flat,raheja vedaanta,0.7,4651,2,2,2,12,old,2,Sector 108,0,0,0,0,72,1,1203.44136,1353.952493,1505.008498
flat,dlf the skycourt,1.5,9740,3,3,3+,18,moderate,3,Sector 86,0,0,0,0,174,1,1539.991173,1780.026143,1928.998519
flat,suncity vatsal valley,1.28,9552,3,3,3,1,moderate,3,Gwal Pahari,0,0,0,0,49,0,1339.997911,1507.5878,1675.784388
flat,m3m capital,2.51,14800,3,3,3+,2,under construction,3,Sector 113,0,0,0,0,49,1,1355.356251,1524.866966,1694.991333
flat,dlf city plots phase 3,6.5,18571,4,5,3+,3,new,4,DLF Phase 3,0,1,0,0,42,2,3499.989724,3937.723907,4377.042748
flat,unitech heritage city,3.63,14500,3,3,1,11,very old,3,Heritage City,0,1,1,0,69,1,2500.023414,2812.694534,3126.497567
flat,bestech altura,1.85,8604,3,3,3,7,new,3,Sector 79,0,1,0,0,53,1,1350.008338,1649.998231,2149.981386
flat,indiabulls centrum park,2.45,8521,4,6,3,5,moderate,4,Sector 103,0,1,0,0,38,1,2298.949987,2586.473401,2875.03769
flat,orris aster court premier,1.38,6509,3,4,2,6,moderate,3,Sector 85,0,1,0,0,76,1,1436.3446,1615.984307,2119.950105
flat,paras quartier,5.9,11028,4,4,3+,19,new,4,Gwal Pahari,0,1,1,1,160,0,4277.974962,4813.00964,5349.981217
flat,mapsko casa bella,3,6134,4,6,3+,25,moderate,4,Sector 82,0,1,0,1,119,0,3910.194606,4399.231997,4890.03977
flat,samadhan shri kamal cghs,2.01,11426,4,4,3+,10,old,4,Sector 1,0,0,0,0,0,2,1760.005289,1980.124357,2201.040287
flat,navjyoti apartment,2.1,11938,4,4,3+,10,very old,4,Sector 38,0,0,0,0,22,2,1759.036538,1979.034447,2199.828779
flat,ambience lagoon,4.25,13281,3,4,3+,3,very old,3,DLF Phase 3,0,1,1,0,131,0,3155.97548,3550.684738,3199.999831
flat,orchid petals,2.55,12318,3,4,3,8,moderate,3,Sector 49,0,0,0,0,49,0,1760.005289,2059.995182,2070.005609
flat,friends apartment,2,8510,4,3,3,5,old,4,Sector 52,0,1,0,0,111,2,1849.991493,2081.364891,2349.974648
flat,the close south,3.25,12810,3,4,3+,4,very old,3,Nirvana Country,0,1,0,0,135,0,2537.05123,2854.353318,3172.804083
flat,hero homes,1.6,7825,3,3,3,1,new,3,Dwarka Expressway,0,0,0,0,49,1,1350.536288,1519.444184,1688.963549
flat,bestech park view residency,1.5,7825,3,4,3+,10,old,3,Palam Vihar,0,1,0,0,93,1,1535.244138,1727.252941,1919.956843
flat,sobha city,3.75,14938,3,3,2,16,new,3,Sector 108,0,1,0,0,77,1,1873.502223,2107.816044,2342.978113
flat,bestech park view residency,0.95,6709,2,2,3,10,very old,2,Palam Vihar,0,0,0,0,88,0,1415.991045,1593.085189,1770.820438
flat,cghs rail vihar,1.4,10769,4,3,3,3,very old,4,Sector 15,0,0,0,0,81,0,1299.956203,1462.538185,1625.708736
flat,dlf the skycourt,1.56,8087,3,4,3+,17,moderate,3,Sector 86,0,0,1,0,174,1,1450.004969,1580.032881,1928.998519
flat,emaar gurgaon greens,1.35,8181,3,3,3,9,moderate,3,Sector 102,0,1,0,0,100,1,1022.5705,1150.460608,1649.998231
flat,shapoorji pallonji joyville gurugram,1.4,10378,2,2,2,11,new,2,Sector 102,0,0,0,0,49,0,999.96631,1125.029373,1349.039587
flat,dlf regency park,2.26,13696,3,3,2,19,very old,3,DLF Phase 4,0,1,0,0,158,1,1649.998231,1700.050366,1777.012251
flat,eldeco accolade,1.2,8043,2,2,2,0,new,2,Sector-33 Sohna,0,0,0,0,55,1,899.969679,1491.984179,1658.439923
